CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,Cc1cc(N)c(C)c(N2C(=O)[C@@H](C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc32)c1,0.653298855
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,CC(C(=O)N(C)O)N1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,0.086863518
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,O=C(Nc1cncc2ccccc12)[C@@H]1C(=O)N(S(=O)(=O)c2nncs2)c2ccc(Cl)cc21,0.706215858
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,C[C@@H](C(=O)C[C@@H](C)C=O)N1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,0.148831993
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,O=C(Nc1cncc2ccccc12)[C@@H]1C(=O)N(C2Oc3ccccc3C2O)c2ccc(Cl)cc21,-0.07585077
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,C[C@H]1NCCn2c(N3C(=O)[C@@H](C(=O)Nc4cncc5ccccc45)c4cc(Cl)ccc43)cnc21,0.175171942
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,C[C@H]1NCCOC1N1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,-0.048032343
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,CN1[C@@H]2CC[C@H](N3C(=O)[C@@H](C(=O)Nc4cncc5ccccc45)c4cc(Cl)ccc43)[C@H]1CC2,0.453444391
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,O=C(Nc1cncc2ccccc12)[C@@H]1C(=O)N(c2cncc(=O)[nH]2)c2ccc(Cl)cc21,-0.297787994
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,Cc1cc(N2C(=O)[C@@H](C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc32)cc[n+]1CCN,-0.193753287
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,CCC(C(O)C(C)(C)C)N1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,-0.25706923
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,O=C(Nc1cncc2ccccc12)[C@@H]1C(=O)N([C@H]2CC=NN2C(=O)CO)c2ccc(Cl)cc21,1.080515981
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,C=C(C)C[C@H](C)N1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,-0.461714208
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,CC1CCCC(N2C(=O)[C@@H](C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc32)CO1,-0.249148577
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,Cc1cc(=O)cc(N2C(=O)[C@@H](C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc32)n1C,-0.519984841
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,C[C@H]1CN(N2C(=O)[C@@H](C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc32)Cc2nncn21,0.235817224
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,O=C(Nc1cncc2ccccc12)[C@@H]1C(=O)N(c2c(Cl)cc(Cl)cc2Cl)c2ccc(Cl)cc21,0.448189408
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,CC(C)CCCCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,0.752041459
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,NCP(=O)(O)C[C@@H](C=O)CN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,-0.688061833
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,CCC#CC(C)(C)N1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,1.482399821
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,Cn1cc2ccc(N3C(=O)[C@@H](C(=O)Nc4cncc5ccccc45)c4cc(Cl)ccc43)cc2n1,-0.002524704
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,Cc1csc2c(N3C(=O)[C@@H](C(=O)Nc4cncc5ccccc45)c4cc(Cl)ccc43)cccc12,1.426683068
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,O=C(Nc1cncc2ccccc12)[C@@H]1C(=O)N([C@@H]2CCO[C@]3(CCNC3)C2)c2ccc(Cl)cc21,0.953709245
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,O=C(Nc1cncc2ccccc12)[C@@H]1C(=O)N(c2ccc3n(c2=O)CCC3)c2ccc(Cl)cc21,-0.429264873
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,O=C(Nc1cncc2ccccc12)[C@@H]1C(=O)N(c2ncnc3ncnn23)c2ccc(Cl)cc21,1.855630755
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,O=C(NO)C1=C[C@H](N2C(=O)[C@@H](C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc32)CCC1,-0.030791178
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,O=C1NC(=O)[C@]2(N3C(=O)[C@@H](C(=O)Nc4cncc5ccccc45)c4cc(Cl)ccc43)CCC[C@H]12,0.617525339
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,O=C(Nc1cncc2ccccc12)[C@@H]1C(=O)N(C2[C@H]3Oc4ccccc4[C@@H]23)c2ccc(Cl)cc21,1.115942478
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,C=C[C@@H]1CN(N2C(=O)[C@@H](C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc32)C(=O)O1,0.287177533
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,CN1CCC=C(C(=O)N2C(=O)[C@@H](C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc32)C1,-0.474541396
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,O=CC1=[N+]([O-])OC(N2C(=O)[C@@H](C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc32)C1,-0.278908223
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,CC1(N2C(=O)[C@@H](C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc32)CCCC1=O,0.493922085
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,CC1=C(CN2C(=O)[C@@H](C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc32)CN(C)N=C1,-0.784642458
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,O=C(Nc1cncc2ccccc12)[C@@H]1C(=O)N(N2CC[C@@H]3CNCC3C2)c2ccc(Cl)cc21,1.288538575
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,O=C(Nc1cncc2ccccc12)[C@@H]1C(=O)N(c2cc(Br)ncn2)c2ccc(Cl)cc21,-0.317045838
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,C[C@@H]1N[C@H](N2C(=O)[C@@H](C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc32)C[C@H]1F,0.525276661
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,Cn1ccc2ncc(N3C(=O)[C@@H](C(=O)Nc4cncc5ccccc45)c4cc(Cl)ccc43)nc21,-0.266070545
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,C[C@H](NO)C(=O)N1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,-0.479965836
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,O=C(Nc1cncc2ccccc12)[C@@H]1C(=O)N(C2C=C3OC[C@H](O)[C@@H]3O2)c2ccc(Cl)cc21,1.823033929
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,C[C@H](CCCC=O)N1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,-0.797246218
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,N[C@@H]1CO[C@@H](N2C(=O)[C@@H](C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc32)[C@H](O)[C@H]1O,-0.497758746
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,O=C(Nc1cncc2ccccc12)[C@@H]1C(=O)N([C@@H]2CCC3CC[C@H]2O3)c2ccc(Cl)cc21,-0.170340717
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,CC(C=O)CS(=O)(=O)N1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,-0.099938907
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,O=C(Nc1cncc2ccccc12)[C@@H]1C(=O)N(CC#C[C@H]2OC[C@H](O)[C@@H]2O)c2ccc(Cl)cc21,1.434606194
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,O=C(Nc1cncc2ccccc12)[C@@H]1C(=O)N(N2CC[C@@H]3CCCC[C@H]3C2)c2ccc(Cl)cc21,0.013315111
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,O=C(Nc1cncc2ccccc12)[C@@H]1C(=O)N(c2c(Cl)cc3n2CCOC3)c2ccc(Cl)cc21,-0.37851882
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,Cc1cc(N2C(=O)[C@@H](C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc32)cc2nnnn12,-0.262152553
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,CCCN(N)CC(=O)N1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,-0.132957071
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,CC(C)C1=NN(N2C(=O)[C@@H](C(=O)Nc3cncc4ccccc34)c3cc(Cl)ccc32)C(=O)C1,0.26101625
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,CC1OOC(C)(C)C[C@H]1N1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,0.009990364
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,CCNP(C)(=O)ON1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,-0.573802471
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,O=C(Nc1cncc2ccccc12)[C@@H]1C(=O)N(O/C=N/c2nnco2)c2ccc(Cl)cc21,1.061300397
CC(=O)NCCN1C(=O)[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21,O=C(Nc1cncc2ccccc12)[C@@H]1C(=O)N([C@H]2C=C[C@@H](O)CO2)c2ccc(Cl)cc21,0.653146386
